room_avg_temp,room_max_temp,room_min_temp,room_std_temp,room_avg_speed,room_max_speed,machine_machine_1_box_temp,machine_machine_1_surround_temp,machine_machine_2_box_temp,machine_machine_2_surround_temp,machine_machine_3_box_temp,machine_machine_3_surround_temp,machine_machine_4_box_temp,machine_machine_4_surround_temp,machine_machine_5_box_temp,machine_machine_5_surround_temp,machine_machine_6_box_temp,machine_machine_6_surround_temp,sim_ambient_mean,sim_ambient_median,ambient_cell_count,human_count,sim_wall_temp_mean,sim_wall_temp_median,frame,sim_time_s,sim_time_min,real_datetime,timestamp,ambient_temp_mean_c,background_pixels,background_confidence,date,time
20.706128626626363,27.96326252721337,20.562939798480993,0.4980796745544975,0.0,0.0,,21.34918579260965,24.785734176635746,21.272609537879035,27.959662337665456,22.4157324862888,27.067708014650936,22.163647554718366,20.695506902113944,20.695526573649182,24.03830873703456,21.46163201043671,20.678836331265135,20.686978861199773,6910,0,20.722139777970202,20.673182041014414,12,360.0,6.0,2025-04-29 09:06:00,,,,,,
20.69912427548716,27.963262527577324,20.557360083383568,0.5001777548666618,0.0,0.0,,21.3770593723234,24.785734176635746,21.29555535744733,27.95969650851942,22.446755054485276,27.06772616211452,22.18839800913658,20.688653101598955,20.688701436421706,24.038327034835724,21.47261972017935,20.6718122474099,20.67975478132115,6910,0,20.716969995294157,20.665419903633435,13,390.0,6.5,2025-04-29 09:06:30,,,,,,
20.692526481325686,27.96326252789958,20.552269779163684,0.5021294858753245,0.0,0.0,,21.402991337330192,24.785734176635746,21.316849814463545,27.959727000834448,22.47525736847679,27.067742195031446,22.21103457600326,20.682039620872825,20.68211840011518,24.0383432274681,21.482486564680617,20.665139296815163,20.672809830069994,6910,0,20.712073727895994,20.658007984667904,14,420.0,7.0,2025-04-29 09:07:00,,,,,,
20.686309854201685,27.963262528186167,20.547625765808508,0.503946693508927,0.0,0.0,,21.427129967612398,24.785734176635746,21.33662608127056,27.959754321236254,22.50150140334556,27.067756434525368,22.231784102383866,20.675658075994257,20.675768747941483,24.03835760633758,21.49136684421184,20.658797877226267,20.666132993476648,6910,0,20.70743511852414,20.65090878253913,15,450.0,7.5,2025-04-29 09:07:30,,,,,,
20.680450540732767,27.963262528441994,20.543389036024216,0.5056398668826702,0.0,0.0,,21.449611107993377,24.785734176635746,21.355004636050417,27.95977888513186,22.52570773539659,27.067769137731947,22.25083823524184,20.669500373972078,20.669644100889307,24.03837041319762,21.499374516428837,20.65276960374477,20.65971418179665,6910,0,20.703039275959195,20.644122659240324,16,480.0,8.0,2025-04-29 09:08:00,,,,,,
20.67492619083545,27.963262528671127,20.539524179101452,0.5072184689628891,0.0,0.0,,21.47055931773512,24.785734176635746,21.372094840443808,27.959801038558034,22.548066302204635,27.06778051425318,22.268362077159114,20.66355870234617,20.663736400832978,24.03838185052517,21.506607194875127,20.647037224839256,20.653543402372243,6910,0,20.698872237241495,20.637623251186668,17,510.0,8.5,2025-04-29 09:08:30,,,,,,
20.669715895462687,27.96326252887697,20.535998964449778,0.508691121719368,0.0,0.0,,21.490088905370115,24.785734176635746,21.38799624421107,27.959821073225463,22.568743291092925,27.06779073737306,22.284499836892607,20.65782551925343,20.658037894650544,24.038392089245328,21.513149141746624,20.641584545000864,20.647610873422572,6910,0,20.694920917051533,20.631412468964257,18,540.0,9.0,2025-04-29 09:09:00,,,,,,
20.66480011094899,27.9632625290624,20.532783999195072,0.5100657241554934,0.0,0.0,,21.50830485789249,24.785734176635746,21.402799677016787,27.95983923732454,22.5878857515638,27.06779995198627,22.299378706892277,20.65229354393615,20.65254111955653,24.03840127463403,21.519073568210825,20.636396353339318,20.641907616580546,6910,0,20.691173052883332,20.62550405571887,19,570.0,9.5,2025-04-29 09:09:30,,,,,,
20.660160578485705,27.963262529229866,20.52985244141384,0.5113495341720519,0.0,0.0,,21.525303675211337,24.785734176635746,21.41658817336079,27.959855743572398,22.605624836251273,27.06780828038335,22.313111658704948,20.646955747654907,20.647238889637528,24.03840953091451,21.52444443935582,20.63145835755077,20.63642469675096,6910,0,20.687617150312608,20.61979434395705,20,600.0,10.0,2025-04-29 09:10:00,,,,,,
20.655780243350858,27.96326252938146,20.527179755725545,0.5125492305876191,0.0,0.0,,21.541174120581584,24.785734176635746,21.429437765407798,27.959870775385795,22.622078189381583,27.067815826586713,22.325799551689023,20.641805344972788,20.642124283485835,24.03841696488801,21.5293179138995,20.6267571227773,20.631153720181622,6910,0,20.68424243043943,20.614371480591593,21,630.0,10.5,2025-04-29 09:10:30,,,,,,
20.65164317635682,27.963262529518992,20.52474350164902,0.5136709638542478,0.0,0.0,,21.55599789677783,24.785734176635746,21.441418169880784,27.95988449172931,22.637351785038863,27.067822679674148,22.337532786623694,20.636835785382605,20.637190632797154,24.03842366883418,21.533743508105324,20.62228001494093,20.62608630487165,6910,0,20.68103878043055,20.609190285434405,22,660.0,11.0,2025-04-29 09:11:00,,,,,,
20.647734498773428,27.963262529644023,20.522523147770205,0.5147203998918626,0.0,0.0,,21.569850256611268,24.785734176635746,21.45259338878575,27.959897030993627,22.651541394798826,27.067828916373724,22.348392643577846,20.63204074525211,20.632431511800164,24.038429722849934,21.537765047430987,20.618015148183236,20.62121467876309,6910,0,20.677996707482862,20.604240360167307,23,690.0,11.5,2025-04-29 09:11:30,,,,,,
20.644040311309304,27.96326252975791,20.520499906649313,0.5157027593117132,0.0,0.0,,21.582800555251225,24.785734176635746,21.4630222390225,27.959908514142622,22.664733794101526,27.067834603120865,22.358452390656268,20.627414120065968,20.627840727400525,24.038435196750793,21.541421452239216,20.61395133607981,20.616531281427303,6910,0,20.67510729621772,20.59951171326423,24,720.0,12.0,2025-04-29 09:12:00,,,,,,
20.640547627356323,27.96326252986183,20.518656586744655,0.5166228531903513,0.0,0.0,,21.5949127507931,24.785734176635746,21.472758822469135,27.959919047295593,22.677007776097053,27.067839797709695,22.367778219508264,20.622950016946287,20.623412309940683,24.03844015162769,21.54474739208673,20.610078046331434,20.612028844123635,6910,0,20.67236216936028,20.59485800023822,25,750.0,12.5,2025-04-29 09:12:30,,,,,,
20.637244310492342,27.963262529956822,20.516977458589476,0.517485115997338,0.0,0.0,,21.60624585863625,24.785734176635746,21.48185294557903,27.95992872386491,22.688435017789466,27.067844550632667,22.376430045171798,20.618642747435615,20.619140504494048,24.038444641130088,21.547773834760232,20.606385358660678,20.607703246933497,6910,0,20.669753451487274,20.590521109270494,26,780.0,13.0,2025-04-29 09:13:00,,,,,,
20.634119016121875,27.963262530043796,20.515448133144638,0.518293636007975,0.0,0.0,,21.61685436449611,24.785734176635746,21.490350495640794,27.959937626338345,22.6990808289445,27.067848906177012,22.384462196618465,20.614486820529045,20.61501976262816,24.03844871253,21.55052851018775,20.6028639256672,20.603554147582937,6910,0,20.667273735601558,20.58643789262337,27,810.0,13.5,2025-04-29 09:13:30,,,,,,
20.631161137074162,27.963262530123544,20.514055450736343,0.5190521834061496,0.0,0.0,,21.62678860025521,24.785734176635746,21.498293779446794,27.95994582777408,22.709004805371933,27.067852903328994,22.391924017279045,20.61047693594316,20.611044734584034,24.03845240760927,21.55303630489749,20.59950493641567,20.599560442351187,6910,0,20.664916052290994,20.582578164513514,28,840.0,14.0,2025-04-29 09:14:00,,,,,,
20.628360752948492,27.963262530196776,20.512787379340924,0.5197642362279362,0.0,0.0,,21.636095086339594,24.785734176635746,21.505721829056895,27.959953393061177,22.718261402556777,27.06785657652489,22.398860390184005,20.60660797761154,20.60721026182935,24.038455763403583,21.555319599357272,20.596300082549458,20.59571497412427,6910,0,20.662673841240967,20.578922787357328,29,870.0,14.5,2025-04-29 09:14:30,,,,,,
20.62570858298548,27.963262530264114,20.511632921226724,0.5204330042757055,0.0,0.0,,21.644816843871162,24.785734176635746,21.512670678540456,27.959960379987198,22.72690044189161,27.06785995627823,22.40531219918296,20.60287500739721,20.60351136995085,24.03845881282938,21.557398557991018,20.593241526740325,20.592014728339933,6910,0,20.66054092488699,20.57534128701001,30,900.0,15.0,2025-04-29 09:15:00,,,,,,
20.623195942242,27.963262530326116,20.510582027144416,0.5210614511258395,0.0,0.0,,21.652993679478453,24.785734176635746,21.519173614957655,27.959966840146176,22.73496755920298,27.06786306970674,22.411316735456943,20.59927325901399,20.599943261857874,24.038461585214776,21.55929137972089,20.590321873299462,20.588461754742056,6910,0,20.658511484013413,20.57184791413941,31,930.0,15.5,2025-04-29 09:15:30,,,,,,
20.620814700852687,27.96326253038327,20.509625517390447,0.5216523143514675,0.0,0.0,,21.660662445333365,24.785734176635746,21.525261406356318,27.95997281971383,22.742504603435695,27.067865940977153,22.416908056876736,20.59579813214887,20.59650131127382,24.03846410675119,21.561014515373206,20.58753414078975,20.585046137254714,6910,0,20.656580035123305,20.568590388809163,32,960.0,16.0,2025-04-29 09:16:00,,,,,,
20.618557246169196,27.96326253043602,20.508755009163988,0.522208124080694,0.0,0.0,,21.66785727671086,24.785734176635746,21.530962509174355,27.959978360111656,22.749549991998087,27.06786859168255,22.4221173064952,20.59244518677831,20.593181056495677,24.038466400879145,21.56258285710333,20.584871736491397,20.581774670303247,6910,0,20.65474140942298,20.565543755889117,33,990.0,16.5,2025-04-29 09:16:30,,,,,,
20.61641644757863,27.963262530484755,20.50796284970758,0.5227312200089552,0.0,0.0,,21.674609809134076,24.785734176635746,21.536303257126033,27.959983498577927,22.75613902822725,27.06787104116376,22.426972995467533,20.58921013767226,20.589978194405017,24.038468488619323,21.56400990406299,20.582328432585197,20.578619949716785,6910,0,20.652990733281303,20.562680415346577,34,1020.0,17.0,2025-04-29 09:17:00,2025-04-29 09:19:00,22.963472366333008,239110.0,0.8795618386934884,2025-04-29,09:19:00
20.61438562381369,27.96326253052983,20.507242054784147,0.5232237669809541,0.0,0.0,,21.680949376960694,24.785734176635746,21.54130803339574,27.959988268660062,22.762304185606908,27.067873306784353,22.43150125489709,20.586088849079562,20.586888574716085,24.038470388857604,21.565307907792487,20.579898343928196,20.575583140421486,6910,0,20.651323410038906,20.560060560121233,35,1050.0,17.5,2025-04-29 09:17:30,2025-04-29 09:19:00,22.963472366333008,239110.0,0.8795618386934884,2025-04-29,09:19:00
20.61245851257813,27.96326253057156,20.506586252080027,0.5236877692532259,0.0,0.0,,21.686903195086103,24.785734176635746,21.54599942774903,27.95999270064065,22.768075362704437,27.067875404166774,22.435726060452772,20.583077329589056,20.583908194447908,24.038472118591493,21.56648800022614,20.577575907306304,20.572663667840345,6910,0,20.649735103055747,20.557493284073328,36,1080.0,18.0,2025-04-29 09:18:00,2025-04-29 09:19:00,22.963472366333008,239110.0,0.8795618386934884,2025-04-29,09:19:00
20.610629242322567,27.96326253061023,20.505989629162688,0.5241250835429934,0.0,0.0,,21.69249652527751,24.785734176635746,21.55039837999212,27.95999682190703,22.773480112244343,27.067877347395875,22.439669433064452,20.580171727160838,20.58103319260937,24.03847369314391,21.567560306723422,20.575355862057567,20.569858716583177,6910,0,20.64822171989714,20.554999101615024,37,1110.0,18.5,2025-04-29 09:18:30,2025-04-29 09:19:00,22.963472366333008,239110.0,0.8795618386934884,2025-04-29,09:19:00
20.608892306016326,27.9632625306461,20.505446885651835,0.5245374309629788,0.0,0.0,,21.69775282850979,24.785734176635746,21.554524311057,27.96000065727297,22.778543847278453,27.067879149195022,22.443351618552054,20.57736832432234,20.578259845086908,24.03847512634916,21.568534046148336,20.57323323196782,20.567162613774393,6910,0,20.64677939756878,20.55260934225426,38,1140.0,19.0,2025-04-29 09:19:00,2025-04-29 09:19:00,22.963472366333008,239110.0,0.8795618386934884,2025-04-29,09:19:00
20.607242536771587,27.963262530679398,20.50495318928586,0.5249264079354791,0.0,0.0,,21.702693904546134,24.785734176635746,21.558395242856488,27.960004229259297,22.78329002702802,27.06788082107886,22.446791248662286,20.57466353352438,20.575584559725474,24.038476430715395,21.569417619705455,20.57120330834828,20.564584913511027,6910,0,20.64540448872,20.550231912820415,39,1170.0,19.5,2025-04-29 09:19:30,2025-04-29 09:19:30,23.10692596435547,238423.0,0.8774611588437358,2025-04-29,09:19:30
20.60567508518604,27.963262530710335,20.504504135590558,0.5252934961725281,0.0,0.0,,21.7073400198905,24.785734176635746,21.562027907938287,27.96000755833942,22.787740324645785,27.06788237348638,22.450005485663933,20.572053892652004,20.573003871594164,24.038477617566805,21.57021868997966,20.569261634211305,20.562104470569224,6910,0,20.6440935487428,20.54813837102904,40,1200.0,20.0,2025-04-29 09:20:00,2025-04-29 09:20:00,23.13458251953125,238457.0,0.8774984850518123,2025-04-29,09:20:00
20.604876466286537,28.142566650385213,20.50409571087581,0.5335422832595756,0.0,0.0,,21.718206312663625,24.84718132019043,21.566423797382672,28.139179733633572,22.80830942335585,27.13371647863646,22.458769261249554,20.569536060685586,20.57051443842995,24.170609637640627,21.582800360667168,20.567405210857704,20.55973973340568,6910,0,20.643357991390975,20.545957939936756,41,1230.0,20.5,2025-04-29 09:20:30,2025-04-29 09:20:30,23.258554458618164,239335.0,0.87435472246015,2025-04-29,09:20:30
20.603540591880225,28.142566650570675,20.50372425830569,0.5342885077891081,0.0,0.0,,21.72900721126179,24.84718132019043,21.570587671865255,28.139200898738977,22.81929458708137,27.133723543208596,22.464232636554232,20.5671068135074,20.568113037079822,24.170634401277226,21.588526781824587,20.565632465115154,20.557437957580017,6910,0,20.64243881318794,20.543902714764155,42,1260.0,21.0,2025-04-29 09:21:00,2025-04-29 09:21:00,23.17460060119629,239178.0,0.8752345272140414,2025-04-29,09:21:00
20.601625997942186,28.048847168913607,20.50338644680336,0.5277456302585946,0.0,0.0,,21.74169565203506,24.749582290649418,21.57293241523544,28.045562856812005,22.818643630120118,26.99575028029872,22.45636341993581,20.564763039849367,20.565796569754013,24.110899350965223,21.586655543969584,20.56393838481999,20.555232477090655,6910,0,20.64131324004557,20.541969385677206,43,1290.0,21.5,2025-04-29 09:21:30,2025-04-29 09:21:30,23.17664337158203,239092.0,0.8773525855110167,2025-04-29,09:21:30
20.600328382462823,28.04884716890525,20.503079242571403,0.5278664605483303,0.0,0.0,,21.75382483802383,24.749582290649418,21.57506758986823,28.045560705971113,22.821394255306284,26.99574082789868,22.454344715008855,20.562501737379783,20.563562071646604,24.110894111271858,21.586951956812303,20.562317486633297,20.55310522546054,6910,0,20.640333641038414,20.5400625257003,44,1320.0,22.0,2025-04-29 09:22:00,2025-04-29 09:22:00,23.41604423522949,239908.0,0.8717665990713107,2025-04-29,09:22:00
20.599730155245283,28.121416061844084,20.502799883019186,0.5349104054632053,0.0,0.0,,21.765464112929223,24.95732688903809,21.58039515430107,28.11807646236182,22.831373328654642,27.14085361090151,22.46687157377444,20.560320008930116,20.56140668617734,24.193147733574236,21.595146997836707,20.56076681773737,20.551060195751788,6910,0,20.63970457870516,20.538256239419027,45,1350.0,22.5,2025-04-29 09:22:30,2025-04-29 09:22:30,23.24438667297364,239039.0,0.8772740797526764,2025-04-29,09:22:30
20.598645108889976,28.121416061930656,20.50254585290718,0.5355226816423015,0.0,0.0,,21.776374724775206,24.95732688903809,21.585527582487053,28.118086145096314,22.83762289245046,27.14086502012703,22.47327961683949,20.558215058860167,20.55932763683241,24.193163584278373,21.59920060696322,20.559284743438376,20.549094214100002,6910,0,20.638991942952266,20.536535013968333,46,1380.0,23.0,2025-04-29 09:23:00,2025-04-29 09:23:00,23.27105140686035,239403.0,0.8787079866375943,2025-04-29,09:23:00
20.5979607083384,28.217336624054987,20.50231486252953,0.5402573362870312,0.0,0.0,,21.78640078458801,24.99655532836914,21.590989375672482,28.213940169646712,22.85139401597282,27.180274221925515,22.481055067127024,20.556184189549555,20.557322232067154,24.24743850584033,21.606736063854296,20.557868141493987,20.54720422936359,6910,0,20.638478238018894,20.534872369956556,47,1410.0,23.5,2025-04-29 09:23:30,2025-04-29 09:23:30,23.369892120361328,239907.0,0.8749477010883384,2025-04-29,09:23:30
20.596990116537363,28.217336624182757,20.502104827769642,0.5408477887713685,0.0,0.0,,21.79575490571923,24.99655532836914,21.596120196744003,28.21395426414313,22.85951730273567,27.18028058019356,22.48601333258756,20.554224798001467,20.555387881826682,24.247452404150955,21.610895058166914,20.556514307925237,20.545405486061625,6910,0,20.637870528643038,20.533336833475296,48,1440.0,24.0,2025-04-29 09:24:00,2025-04-29 09:24:00,23.269981384277344,239600.0,0.8816345602045075,2025-04-29,09:24:00
20.594401794144613,28.031829804888652,20.50191385187615,0.5229364789210784,0.0,0.0,,21.807542012789227,24.654096603393555,21.595415297428584,28.028595140491287,22.848726247153795,26.757944779855734,22.452846016706363,20.552334372555627,20.553522096306605,24.11021154369723,21.601520491448316,20.55521881001944,20.543663559394165,6910,0,20.63677327074438,20.531839761932165,49,1470.0,24.5,2025-04-29 09:24:30,2025-04-29 09:24:30,23.12406349182129,239056.0,0.8870641842288,2025-04-29,09:24:30
20.593334522171723,28.03182980478323,20.501740208816994,0.5223996250104879,0.0,0.0,,21.81885397423149,24.654096603393555,21.594517840889036,28.028582009851696,22.84658147697657,26.757910551385333,22.438966928922724,20.550510489711254,20.551722477727047,24.11019134365365,21.598626715659226,20.553975683645458,20.542003399985955,6910,0,20.635951138084614,20.530410609663612,50,1500.0,25.0,2025-04-29 09:25:00,2025-04-29 09:25:00,23.2081298828125,239218.0,0.8838098904555677,2025-04-29,09:25:00
20.59310448189204,28.138780563882527,20.501582328080957,0.5302831835419912,0.0,0.0,,21.830476225965416,24.778390884399418,21.595632921598103,28.135448405142395,22.856492094561208,26.906436334608504,22.444597783515764,20.548750811059623,20.549986696915358,24.24861231255759,21.61005422066237,20.55278380644211,20.540422846178338,6910,0,20.63562672229587,20.529080775360704,51,1530.0,25.5,2025-04-29 09:25:30,2025-04-29 09:25:30,23.28925895690918,239299.0,0.8817141421401677,2025-04-29,09:25:30
20.5922856236811,28.138780563964676,20.501438780805323,0.5306963460592561,0.0,0.0,,21.841453762566022,24.778390884399418,21.596787607408675,28.13545825598443,22.861695002262394,26.906442031382678,22.446101948276535,20.547053080320573,20.548312472285748,24.248635377758102,21.615028438253876,20.551643662248047,20.538925490418478,6910,0,20.63514227286608,20.527806650036688,52,1560.0,26.0,2025-04-29 09:26:00,2025-04-29 09:26:00,23.256023406982425,239545.0,0.8834622670061992,2025-04-29,09:26:00
20.591635245467444,28.17564961282182,20.501308267118194,0.5325073009561617,0.0,0.0,,21.85173873520886,24.805158615112305,21.598345992047456,28.172304332891972,22.868918179804655,26.91033368656706,22.446930870289304,20.545415120469137,20.546697595224295,24.324853240484526,21.624783283662175,20.550552974419688,20.537442583394558,6910,0,20.634814914548357,20.526536287918425,53,1590.0,26.5,2025-04-29 09:26:30,2025-04-29 09:26:30,23.34720039367676,239604.0,0.8819954617827749,2025-04-29,09:26:30
20.59088902893721,28.175649612886268,20.50118960459333,0.5328256090478902,0.0,0.0,,21.861362156882997,24.805158615112305,21.599850479412375,28.17231139387986,22.87361715802329,26.910333997483956,22.447262956849638,20.543834830945197,20.54513996434439,24.324871590600402,21.629850312403278,20.54950957423049,20.536017296714178,6910,0,20.63439059903812,20.525432710420695,54,1620.0,27.0,2025-04-29 09:27:00,2025-04-29 09:27:00,23.301420211791992,239769.0,0.8818846212396098,2025-04-29,09:27:00
20.59019706771903,28.171503040013338,20.501081717721,0.5336993961278265,0.0,0.0,,21.870621707605377,24.792001724243164,21.601068341733107,28.16817225906279,22.8769845159697,26.9509753129715,22.45097959528404,20.542310184953397,20.543637581172092,24.20949166741691,21.62293275718349,20.54851012066596,20.534637060333512,6910,0,20.633732762481525,20.524355247053236,55,1650.0,27.5,2025-04-29 09:27:30,2025-04-29 09:27:30,23.257226943969727,239561.0,0.8833709107492455,2025-04-29,09:27:30
20.589506039354372,28.171503040042246,20.500983628310014,0.5339395515063351,0.0,0.0,,21.879312520792205,24.792001724243164,21.602210907705725,28.168175098910595,22.880045508967296,26.950978642050575,22.452728580356187,20.540839226865465,20.542188532515603,24.20947612625862,21.621192042823974,20.547551538543356,20.533377793915776,6910,0,20.633207085315032,20.523289429259723,56,1680.0,28.0,2025-04-29 09:28:00,2025-04-29 09:28:00,23.326431274414062,239341.0,0.8831300712163817,2025-04-29,09:28:00
20.586241708771578,27.00592041015625,20.50089444673929,0.501311477410382,0.0,0.0,,21.887453887590034,24.919178009033203,21.605324033874467,27.000141767775474,22.776086418216757,27.003764237037558,22.458402550801008,20.53942006972837,20.540790959830968,24.24924000345211,21.62450311405518,20.546631723129146,20.532151611439097,6910,0,20.631785595441634,20.522245913788264,57,1710.0,28.5,2025-04-29 09:28:30,2025-04-29 09:28:30,23.39112091064453,239968.0,0.8806812913596813,2025-04-29,09:28:30
20.585389610590987,27.00592041015625,20.500813363986303,0.5000210591818443,0.0,0.0,,21.895081012162535,24.919178009033203,21.608332488818874,27.00002464599673,22.732494022096578,27.003769501621285,22.461291170928412,20.538050892870267,20.53944303470508,24.249246409367615,21.62623101265423,20.545745780774915,20.530926647958683,6910,0,20.63104430036581,20.521288977842282,58,1740.0,29.0,2025-04-29 09:29:00,2025-04-29 09:29:00,23.33859062194824,239518.0,0.8821779573977738,2025-04-29,09:29:00
20.584271472126463,26.96240234,20.50073964436446,0.4948984715765241,0.0,0.0,,21.902397242042923,24.862770080566406,21.61026085100335,26.88500891063597,22.696671320706617,26.960278671725547,22.459356170242778,20.536729939586714,20.53814297346598,24.267750005711722,21.629100537794265,20.54489232742295,20.529772907968276,6910,0,20.63038672237309,20.52038288960476,59,1770.0,29.5,2025-04-29 09:29:30,2025-04-29 09:29:30,23.320451736450195,239867.0,0.8822450957197113,2025-04-29,09:29:30
20.583564751328787,26.96240234,20.500672618908578,0.49434160319188264,0.0,0.0,,21.909273177300868,24.862770080566406,21.61202124742984,26.884967219813873,22.67480229709548,26.960276282922077,22.45898290568194,20.535455514893815,20.53688906066952,24.267755094114804,21.630805611569876,20.544070875417,20.528643013004828,6910,0,20.629845288991866,20.519559973960327,60,1800.0,30.0,2025-04-29 09:30:00,2025-04-29 09:30:00,23.267745971679688,239804.0,0.883769661890544,2025-04-29,09:30:00
20.58276613212903,26.99788472648191,20.500611679350328,0.49261339790262787,0.0,0.0,,21.914475193628487,24.744478225708008,21.611760900766686,26.995207877541752,22.669085337389838,26.823209928105182,22.447087644804874,20.534225983347415,20.53567965351731,24.193899162892627,21.62546259100821,20.54328018217057,20.52758330387654,6910,0,20.629263325812076,20.518737372338975,61,1830.0,30.5,2025-04-29 09:30:30,2025-04-29 09:30:30,23.43504905700684,240014.0,0.8814293775571425,2025-04-29,09:30:30
