timestamp,ambient_temp_mean_c,background_pixels,background_confidence,date,time
2025-05-14 13:24:30,21.20805549621582,251864.0,0.9180621783978656,2025-05-14,13:24:30
2025-05-14 13:25:00,21.122377395629883,251623.0,0.9178281471685816,2025-05-14,13:25:00
2025-05-14 13:25:30,21.10374641418457,252323.0,0.918705327595978,2025-05-14,13:25:30
2025-05-14 13:26:00,21.18656349182129,252378.0,0.9175358985331526,2025-05-14,13:26:00
2025-05-14 13:26:30,21.198959350585938,252630.0,0.9194498871867948,2025-05-14,13:26:30
2025-05-14 13:27:00,21.19926071166992,252675.0,0.9193790813297714,2025-05-14,13:27:00
2025-05-14 13:27:30,21.097129821777344,252073.0,0.920462276800768,2025-05-14,13:27:30
2025-05-14 13:28:00,21.11990165710449,252549.0,0.9199139944129654,2025-05-14,13:28:00
2025-05-14 13:28:30,21.20989799499512,252617.0,0.9191995070600948,2025-05-14,13:28:30
2025-05-14 13:29:00,21.112085342407227,252490.0,0.9192925338627272,2025-05-14,13:29:00
2025-05-14 13:29:30,21.09657287597656,252488.0,0.9207349086887298,2025-05-14,13:29:30
2025-05-14 13:30:00,21.23887634277344,252702.0,0.9192569211957168,2025-05-14,13:30:00
2025-05-14 13:30:30,21.22815704345703,252540.0,0.919677947057892,2025-05-14,13:30:30
2025-05-14 13:31:00,21.24443817138672,252718.0,0.9180113802736648,2025-05-14,13:31:00
2025-05-14 13:31:30,21.28017234802246,252414.0,0.919945506192208,2025-05-14,13:31:30
2025-05-14 13:32:00,21.176109313964844,252147.0,0.9214387465446744,2025-05-14,13:32:00
2025-05-14 13:32:30,21.295127868652344,252501.0,0.9216171421103284,2025-05-14,13:32:30
2025-05-14 13:33:00,21.30182838439941,252469.0,0.922279195663626,2025-05-14,13:33:00
2025-05-14 13:33:30,21.27482795715332,252483.0,0.9224871080429178,2025-05-14,13:33:30
2025-05-14 13:34:00,21.279438018798828,252715.0,0.9207222068337853,2025-05-14,13:34:00
2025-05-14 13:34:30,21.278053283691406,253080.0,0.9221962299470524,2025-05-14,13:34:30
2025-05-14 13:35:00,21.272220611572266,253072.0,0.9215762954811278,2025-05-14,13:35:00
2025-05-14 13:35:30,21.257932662963867,253278.0,0.9215116393843918,2025-05-14,13:35:30
2025-05-14 13:36:00,21.195781707763672,252541.0,0.9196458446351286,2025-05-14,13:36:00
2025-05-14 13:36:30,21.302024841308597,253552.0,0.9202873079289456,2025-05-14,13:36:30
2025-05-14 13:37:00,21.300498962402344,253830.0,0.919436544636174,2025-05-14,13:37:00
2025-05-14 13:37:30,21.285587310791016,253279.0,0.9206051552833042,2025-05-14,13:37:30
2025-05-14 13:38:00,21.288753509521484,252633.0,0.9167557286656928,2025-05-14,13:38:00
2025-05-14 13:38:30,21.38202476501465,253858.0,0.9179011987016364,2025-05-14,13:38:30
2025-05-14 13:39:00,21.24808883666992,253922.0,0.9209337045431274,2025-05-14,13:39:00
2025-05-14 13:39:30,21.372051239013672,254568.0,0.9188234455037554,2025-05-14,13:39:30
2025-05-14 13:40:00,21.365177154541016,254417.0,0.9193704995145764,2025-05-14,13:40:00
2025-05-14 13:40:30,21.278793334960938,253589.0,0.9185918824357524,2025-05-14,13:40:30
